cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
529,9990566911950,9990566990748,9990567074549,78.798,83.801,162.599,0
530,9990586911950,9990586994016,9990587077870,82.066,83.854,165.920,0
531,9990606911950,9990606992493,9990607076295,80.543,83.802,164.345,0
532,9990626911950,9990626989772,9990627073574,77.822,83.802,161.624,0
533,9990646911950,9990646992311,9990647076113,80.361,83.802,164.163,0
534,9990666911950,9990667004330,9990667089173,92.380,84.843,177.223,0
535,9990686911950,9990686992338,9990687076140,80.388,83.802,164.190,0
536,9990706911950,9990706992065,9990707075866,80.115,83.801,163.916,0
537,9990726911950,9990726992104,9990727075906,80.154,83.802,163.956,0
538,9990746911950,9990746992196,9990747075997,80.246,83.801,164.047,0
539,9990766911950,9990767019318,9990767104109,107.368,84.791,192.159,0
540,9990786911950,9990786992899,9990787076649,80.949,83.750,164.699,0
541,9990806911950,9990806992834,9990807076688,80.884,83.854,164.738,0
542,9990826911950,9990826991936,9990827075738,79.986,83.802,163.788,0
543,9990846911950,9990846991455,9990847075308,79.505,83.853,163.358,0
544,9990866911950,9990866989515,9990867073316,77.565,83.801,161.366,0
545,9990886911950,9990886989033,9990887072887,77.083,83.854,160.937,0
546,9990906911950,9990906992302,9990907076103,80.352,83.801,164.153,0
547,9990926911950,9990926991820,9990927075622,79.870,83.802,163.672,0
548,9990946911950,9990947000349,9990947085713,88.399,85.364,173.763,0
549,9990966911950,9990966986587,9990967070492,74.637,83.905,158.542,0
550,9990986911950,9990986993136,9990987077980,81.186,84.844,166.030,0
