cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
1,11301141827496,11301150030692,11301150066837,8203.196,36.145,8239.341,0
2,11301161827496,11301161890686,11301161926571,63.190,35.885,99.075,0
3,11301181827496,11301181889598,11301181925536,62.102,35.938,98.040,0
4,11301201827496,11301201889813,11301201925699,62.317,35.886,98.203,0
5,11301221827496,11301221889351,11301221925288,61.855,35.937,97.792,0
6,11301241827496,11301241889097,11301241924982,61.601,35.885,97.486,0
7,11301261827496,11301261888843,11301261924781,61.347,35.938,97.285,0
8,11301281827496,11301281889162,11301281925048,61.666,35.886,97.552,0
9,11301301827496,11301301889377,11301301925263,61.881,35.886,97.767,0
10,11301321827496,11301321889488,11301321925425,61.992,35.937,97.929,0
11,11301341827496,11301341888505,11301341924390,61.009,35.885,96.894,0
12,11301361827496,11301361888407,11301361924293,60.911,35.886,96.797,0
13,11301381827496,11301381888153,11301381924091,60.657,35.938,96.595,0
14,11301401827496,11301401888577,11301401924462,61.081,35.885,96.966,0
15,11301421827496,11301421888166,11301421924052,60.670,35.886,96.556,0
16,11301441827496,11301441888069,11301441923954,60.573,35.885,96.458,0
17,11301461827496,11301461887971,11301461923856,60.475,35.885,96.360,0
18,11301481827496,11301481888134,11301481924019,60.638,35.885,96.523,0
19,11301501827496,11301501927047,11301501963453,99.551,36.406,135.957,0
20,11301521827496,11301521923564,11301521962782,96.068,39.218,135.286,0
21,11301541827496,11301541895862,11301541932476,68.366,36.614,104.980,0
22,11301561827496,11301561890348,11301561926441,62.852,36.093,98.945,0
23,11301581827496,11301581889990,11301581925927,62.494,35.937,98.431,0
24,11301601827496,11301601889215,11301601925152,61.719,35.937,97.656,0
25,11301621827496,11301621889846,11301621925732,62.350,35.886,98.236,0
26,11301641827496,11301641889645,11301641925530,62.149,35.885,98.034,0
27,11301661827496,11301661889703,11301661925641,62.207,35.938,98.145,0
28,11301681827496,11301681890491,11301681926376,62.995,35.885,98.880,0
29,11301701827496,11301701888935,11301701924872,61.439,35.937,97.376,0
30,11301721827496,11301721889046,11301721924931,61.550,35.885,97.435,0
31,11301741827496,11301741889052,11301741924937,61.556,35.885,97.441,0
32,11301761827496,11301761889840,11301761925725,62.344,35.885,98.229,0
33,11301781827496,11301781889117,11301781925055,61.621,35.938,97.559,0
34,11301801827496,11301801889020,11301801924905,61.524,35.885,97.409,0
35,11301821827496,11301821889130,11301821925016,61.634,35.886,97.520,0
36,11301841827496,11301841888668,11301841924606,61.172,35.938,97.110,0
37,11301861827496,11301861889300,11301861925185,61.804,35.885,97.689,0
38,11301881827496,11301881888525,11301881924410,61.029,35.885,96.914,0
39,11301901827496,11301901888167,11301901924052,60.671,35.885,96.556,0
40,11301921827496,11301921888226,11301921924111,60.730,35.885,96.615,0
41,11301941827496,11301941920367,11301941956461,92.871,36.094,128.965,0
42,11301961827496,11301961893291,11301961929384,65.795,36.093,101.888,0
43,11301981827496,11301981889912,11301981925849,62.416,35.937,98.353,0
44,11302001827496,11302001889762,11302001925699,62.266,35.937,98.203,0
45,11302021827496,11302021888935,11302021924821,61.439,35.886,97.325,0
46,11302041827496,11302041888733,11302041924619,61.237,35.886,97.123,0
47,11302061827496,11302061888792,11302061924677,61.296,35.885,97.181,0
48,11302081827496,11302081888538,11302081924423,61.042,35.885,96.927,0
49,11302101827496,11302101890680,11302101926617,63.184,35.937,99.121,0
50,11302121827496,11302121889280,11302121925166,61.784,35.886,97.670,0
51,11302141827496,11302141889183,11302141925068,61.687,35.885,97.572,0
52,11302161827496,11302161888252,11302161924189,60.756,35.937,96.693,0
53,11302181827496,11302181888154,11302181924039,60.658,35.885,96.543,0
54,11302201827496,11302201888056,11302201923942,60.560,35.886,96.446,0
55,11302221827496,11302221888115,11302221924052,60.619,35.937,96.556,0
56,11302241827496,11302241888851,11302241924736,61.355,35.885,97.240,0
57,11302261827496,11302261888232,11302261924117,60.736,35.885,96.621,0
58,11302281827496,11302281889437,11302281925270,61.941,35.833,97.774,0
59,11302301827496,11302301888922,11302301924808,61.426,35.886,97.312,0
60,11302321827496,11302321889241,11302321925179,61.745,35.938,97.683,0
61,11302341827496,11302341888154,11302341924039,60.658,35.885,96.543,0
62,11302361827496,11302361889515,11302361925400,62.019,35.885,97.904,0
63,11302381827496,11302381887959,11302381923896,60.463,35.937,96.400,0
64,11302401827496,11302401888017,11302401923955,60.521,35.938,96.459,0
65,11302421827496,11302421888076,11302421923961,60.580,35.885,96.465,0
66,11302441827496,11302441887926,11302441923812,60.430,35.886,96.316,0
67,11302461827496,11302461888037,11302461923922,60.541,35.885,96.426,0
68,11302481827496,11302481888148,11302481924033,60.652,35.885,96.537,0
69,11302501827496,11302501888363,11302501924248,60.867,35.885,96.752,0
70,11302521827496,11302521889098,11302521924983,61.602,35.885,97.487,0
71,11302541827496,11302541930615,11302541967334,103.119,36.719,139.838,0
72,11302561827496,11302561895986,11302561932132,68.490,36.146,104.636,0
73,11302581827496,11302581889587,11302581925628,62.091,36.041,98.132,0
74,11302601827496,11302601889541,11302601925426,62.045,35.885,97.930,0
75,11302621827496,11302621889391,11302621925277,61.895,35.886,97.781,0
76,11302641827496,11302641889658,11302641925543,62.162,35.885,98.047,0
77,11302661827496,11302661889404,11302661925290,61.908,35.886,97.794,0
78,11302681827496,11302681890400,11302681926286,62.904,35.886,98.790,0
79,11302701827496,11302701889157,11302701925042,61.661,35.885,97.546,0
80,11302721827496,11302721889476,11302721925361,61.980,35.885,97.865,0
81,11302741827496,11302741889378,11302741925264,61.882,35.886,97.768,0
82,11302761827496,11302761889385,11302761925270,61.889,35.885,97.774,0
83,11302781827496,11302781888923,11302781924860,61.427,35.937,97.364,0
84,11302801827496,11302801889554,11302801925491,62.058,35.937,97.995,0
85,11302821827496,11302821889404,11302821925342,61.908,35.938,97.846,0
86,11302841827496,11302841890557,11302841926442,63.061,35.885,98.946,0
87,11302861827496,11302861889626,11302861925511,62.130,35.885,98.015,0
88,11302881827496,11302881889788,11302881925674,62.292,35.886,98.178,0
89,11302901827496,11302901888545,11302901924430,61.049,35.885,96.934,0
90,11302921827496,11302921888968,11302921924853,61.472,35.885,97.357,0
91,11302941827496,11302941914443,11302941950589,86.947,36.146,123.093,0
92,11302961827496,11302961894346,11302961930491,66.850,36.145,102.995,0
93,11302981827496,11302981889769,11302981925654,62.273,35.885,98.158,0
94,11303001827496,11303001890453,11303001926390,62.957,35.937,98.894,0
95,11303021827496,11303021889209,11303021925094,61.713,35.885,97.598,0
96,11303041827496,11303041888799,11303041924736,61.303,35.937,97.240,0
97,11303061827496,11303061889430,11303061925316,61.934,35.886,97.820,0
98,11303081827496,11303081888916,11303081924801,61.420,35.885,97.305,0
99,11303101827496,11303101888662,11303101924547,61.166,35.885,97.051,0
100,11303121827496,11303121888200,11303121924085,60.704,35.885,96.589,0
101,11303141827496,11303141890081,11303141925967,62.585,35.886,98.471,0
102,11303161827496,11303161890869,11303161926754,63.373,35.885,99.258,0
103,11303181827496,11303181889209,11303181925094,61.713,35.885,97.598,0
104,11303201827496,11303201889372,11303201925257,61.876,35.885,97.761,0
105,11303221827496,11303221888545,11303221924430,61.049,35.885,96.934,0
106,11303241827496,11303241888291,11303241924176,60.795,35.885,96.680,0
107,11303261827496,11303261888402,11303261924287,60.906,35.885,96.791,0
108,11303281827496,11303281888304,11303281924189,60.808,35.885,96.693,0
109,11303301827496,11303301888206,11303301924092,60.710,35.886,96.596,0
110,11303321827496,11303321889619,11303321925504,62.123,35.885,98.008,0
111,11303341827496,11303341888115,11303341924053,60.619,35.938,96.557,0
112,11303361827496,11303361889111,11303361924997,61.615,35.886,97.501,0
113,11303381827496,11303381888337,11303381924274,60.841,35.937,96.778,0
114,11303401827496,11303401888031,11303401923916,60.535,35.885,96.420,0
115,11303421827496,11303421889547,11303421925433,62.051,35.886,97.937,0
116,11303441827496,11303441889241,11303441925127,61.745,35.886,97.631,0
117,11303461827496,11303461888154,11303461924040,60.658,35.886,96.544,0
118,11303481827496,11303481889255,11303481925140,61.759,35.885,97.644,0
119,11303501827496,11303501888844,11303501924782,61.348,35.938,97.286,0
120,11303521827496,11303521887965,11303521923851,60.469,35.886,96.355,0
121,11303541827496,11303541888180,11303541924118,60.684,35.938,96.622,0
122,11303561827496,11303561931207,11303561968030,103.711,36.823,140.534,0
123,11303581827496,11303581898193,11303581934756,70.697,36.563,107.260,0
124,11303601827496,11303601890179,11303601926168,62.683,35.989,98.672,0
125,11303621827496,11303621889613,11303621925498,62.117,35.885,98.002,0
126,11303641827496,11303641890817,11303641926754,63.321,35.937,99.258,0
127,11303661827496,11303661889209,11303661925146,61.713,35.937,97.650,0
128,11303681827496,11303681889684,11303681925569,62.188,35.885,98.073,0
129,11303701827496,11303701889378,11303701925263,61.882,35.885,97.767,0
130,11303721827496,11303721889072,11303721925009,61.576,35.937,97.513,0
131,11303741827496,11303741889235,11303741925172,61.739,35.937,97.676,0
132,11303761827496,11303761889450,11303761925335,61.954,35.885,97.839,0
133,11303781827496,11303790018687,11303790054625,8191.191,35.938,8227.129,0
134,11303801827496,11303801889046,11303801924931,61.550,35.885,97.435,0
135,11303821827496,11303821889001,11303821924886,61.505,35.885,97.390,0
136,11303841827496,11303841889997,11303841925882,62.501,35.885,98.386,0
137,11303861827496,11303861890680,11303861926565,63.184,35.885,99.069,0
138,11303881827496,11303881889385,11303881925270,61.889,35.885,97.774,0
139,11303901827496,11303901888402,11303901924287,60.906,35.885,96.791,0
140,11303921827496,11303921888721,11303921924606,61.225,35.885,97.110,0
141,11303941827496,11303941918258,11303941954508,90.762,36.250,127.012,0
142,11303961827496,11303961893733,11303961929723,66.237,35.990,102.227,0
143,11303981827496,11303981889886,11303981925771,62.390,35.885,98.275,0
144,11304001827496,11304001889163,11304001925048,61.667,35.885,97.552,0
145,11304021827496,11304021901930,11304021938128,74.434,36.198,110.632,0
146,11304041827496,11304041889749,11304041925634,62.253,35.885,98.138,0
147,11304061827496,11304061888766,11304061924703,61.270,35.937,97.207,0
148,11304081827496,11304081889658,11304081925595,62.162,35.937,98.099,0
149,11304101827496,11304101889300,11304101925185,61.804,35.885,97.689,0
150,11304121827496,11304121890400,11304121926285,62.904,35.885,98.789,0
151,11304141827496,11304141888948,11304141924833,61.452,35.885,97.337,0
152,11304161827496,11304161889059,11304161924944,61.563,35.885,97.448,0
153,11304181827496,11304181889222,11304181925107,61.726,35.885,97.611,0
154,11304201827496,11304201887978,11304201923863,60.482,35.885,96.367,0
155,11304221827496,11304221888037,11304221923922,60.541,35.885,96.426,0
156,11304241827496,11304241888095,11304241923980,60.599,35.885,96.484,0
157,11304261827496,11304261888258,11304261924091,60.762,35.833,96.595,0
158,11304281827496,11304281889775,11304281925660,62.279,35.885,98.164,0
159,11304301827496,11304301888063,11304301923948,60.567,35.885,96.452,0
160,11304321827496,11304321888225,11304321924163,60.729,35.938,96.667,0
161,11304341827496,11304341888284,11304341924169,60.788,35.885,96.673,0
162,11304361827496,11304361887926,11304361923811,60.430,35.885,96.315,0
163,11304381827496,11304381888141,11304381924026,60.645,35.885,96.530,0
164,11304401827496,11304401888460,11304401924345,60.964,35.885,96.849,0
165,11304421827496,11304421888102,11304421923987,60.606,35.885,96.491,0
166,11304441827496,11304441889254,11304441925191,61.758,35.937,97.695,0
167,11304461827496,11304461888062,11304461923948,60.566,35.886,96.452,0
168,11304481827496,11304481888121,11304481924006,60.625,35.885,96.510,0
169,11304501827496,11304501888232,11304501924117,60.736,35.885,96.621,0
170,11304521827496,11304521888238,11304521924176,60.742,35.938,96.680,0
171,11304541827496,11304541888036,11304541923922,60.540,35.886,96.426,0
172,11304561827496,11304561889970,11304561925855,62.474,35.885,98.359,0
173,11304581827496,11304581924716,11304581961434,97.220,36.718,133.938,0
174,11304601827496,11304601898889,11304601935504,71.393,36.615,108.008,0
175,11304621827496,11304621895719,11304621932385,68.223,36.666,104.889,0
176,11304641827496,11304641890673,11304641926558,63.177,35.885,99.062,0
177,11304661827496,11304661889950,11304661925836,62.454,35.886,98.340,0
178,11304681827496,11304681889592,11304681925530,62.096,35.938,98.034,0
179,11304701827496,11304701889547,11304701925432,62.051,35.885,97.936,0
180,11304721827496,11304721889449,11304721925386,61.953,35.937,97.890,0
181,11304741827496,11304741889403,11304741925341,61.907,35.938,97.845,0
182,11304761827496,11304761891181,11304761927066,63.685,35.885,99.570,0
183,11304781827496,11304781889521,11304781925406,62.025,35.885,97.910,0
184,11304801827496,11304801889475,11304801925412,61.979,35.937,97.916,0
185,11304821827496,11304821889325,11304821925210,61.829,35.885,97.714,0
186,11304841827496,11304841889384,11304841925269,61.888,35.885,97.773,0
187,11304861827496,11304861889078,11304861925015,61.582,35.937,97.519,0
188,11304881827496,11304881890126,11304881926063,62.630,35.937,98.567,0
189,11304901827496,11304901888830,11304901924716,61.334,35.886,97.220,0
190,11304921827496,11304921890035,11304921925920,62.539,35.885,98.424,0
191,11304941827496,11304941921447,11304941958010,93.951,36.563,130.514,0
192,11304961827496,11304961891506,11304961927495,64.010,35.989,99.999,0
193,11304981827496,11304981889481,11304981925366,61.985,35.885,97.870,0
194,11305001827496,11305001889592,11305001925477,62.096,35.885,97.981,0
195,11305021827496,11305021888765,11305021924650,61.269,35.885,97.154,0
196,11305041827496,11305041889292,11305041925178,61.796,35.886,97.682,0
197,11305061827496,11305061888934,11305061924819,61.438,35.885,97.323,0
198,11305081827496,11305081889826,11305081925711,62.330,35.885,98.215,0
199,11305101827496,11305101888895,11305101924780,61.399,35.885,97.284,0
200,11305121827496,11305121889214,11305121925099,61.718,35.885,97.603,0
201,11305141827496,11305141889533,11305141925470,62.037,35.937,97.974,0
202,11305161827496,11305161889071,11305161924956,61.575,35.885,97.460,0
203,11305181827496,11305181888661,11305181924546,61.165,35.885,97.050,0
204,11305201827496,11305201888459,11305201924396,60.963,35.937,96.900,0
205,11305221827496,11305221889194,11305221925132,61.698,35.938,97.636,0
206,11305241827496,11305241889618,11305241925503,62.122,35.885,98.007,0
207,11305261827496,11305261888322,11305261924207,60.826,35.885,96.711,0
208,11305281827496,11305281888172,11305281924109,60.676,35.937,96.613,0
209,11305301827496,11305301888074,11305301923960,60.578,35.886,96.464,0
210,11305321827496,11305321888341,11305321924227,60.845,35.886,96.731,0
211,11305341827496,11305341888192,11305341924077,60.696,35.885,96.581,0
212,11305361827496,11305361888563,11305361924500,61.067,35.937,97.004,0
213,11305381827496,11305381888257,11305381924142,60.761,35.885,96.646,0
214,11305401827496,11305401889305,11305401925346,61.809,36.041,97.850,0
215,11305421827496,11305421888218,11305421924103,60.722,35.885,96.607,0
216,11305441827496,11305441888172,11305441924057,60.676,35.885,96.561,0
217,11305461827496,11305461888230,11305461924116,60.734,35.886,96.620,0
218,11305481827496,11305481888445,11305481924331,60.949,35.886,96.835,0
219,11305501827496,11305501888191,11305501924129,60.695,35.938,96.633,0
220,11305521827496,11305521888042,11305521923927,60.546,35.885,96.431,0
221,11305541827496,11305541888152,11305541924037,60.656,35.885,96.541,0
222,11305561827496,11305561889096,11305561925034,61.600,35.938,97.538,0
223,11305581827496,11305581888217,11305581924155,60.721,35.938,96.659,0
224,11305601827496,11305601888276,11305601924161,60.780,35.885,96.665,0
225,11305621827496,11305621926147,11305621962657,98.651,36.510,135.161,0
226,11305641827496,11305641900112,11305641936518,72.616,36.406,109.022,0
227,11305661827496,11305661889806,11305661925743,62.310,35.937,98.247,0
228,11305681827496,11305681889552,11305681925489,62.056,35.937,97.993,0
229,11305701827496,11305701890027,11305701925912,62.531,35.885,98.416,0
230,11305721827496,11305721889617,11305721925502,62.121,35.885,98.006,0
231,11305741827496,11305741889467,11305741925404,61.971,35.937,97.908,0
232,11305761827496,11305761889421,11305761925359,61.925,35.938,97.863,0
233,11305781827496,11305781890417,11305781926303,62.921,35.886,98.807,0
234,11305801827496,11305801889382,11305801925320,61.886,35.938,97.824,0
235,11305821827496,11305821888920,11305821924857,61.424,35.937,97.361,0
236,11305841827496,11305841889499,11305841925385,62.003,35.886,97.889,0
237,11305861827496,11305861889245,11305861925131,61.749,35.886,97.635,0
238,11305881827496,11305881889044,11305881924981,61.548,35.937,97.485,0
239,11305901827496,11305901889154,11305901925092,61.658,35.938,97.596,0
240,11305921827496,11305921890046,11305921925931,62.550,35.885,98.435,0
241,11305941827496,11305941922500,11305941958854,95.004,36.354,131.358,0
242,11305961827496,11305961894330,11305961930371,66.834,36.041,102.875,0
243,11305981827496,11305981889493,11305981925430,61.997,35.937,97.934,0
244,11306001827496,11306001889603,11306001925541,62.107,35.938,98.045,0
245,11306021827496,11306021889245,11306021925130,61.749,35.885,97.634,0
246,11306041827496,11306041889199,11306041925085,61.703,35.886,97.589,0
247,11306061827496,11306061888998,11306061924883,61.502,35.885,97.387,0
248,11306081827496,11306081888848,11306081924733,61.352,35.885,97.237,0
249,11306101827496,11306101890000,11306101925885,62.504,35.885,98.389,0
250,11306121827496,11306121889277,11306121925163,61.781,35.886,97.667,0
251,11306141827496,11306141888086,11306141923971,60.590,35.885,96.475,0
252,11306161827496,11306161888561,11306161924446,61.065,35.885,96.950,0
253,11306181827496,11306181888047,11306181923932,60.551,35.885,96.436,0
254,11306201827496,11306201888418,11306201924355,60.922,35.937,96.859,0
255,11306221827496,11306221888060,11306221923945,60.564,35.885,96.449,0
256,11306241827496,11306241888014,11306241923951,60.518,35.937,96.455,0
257,11306261827496,11306261889219,11306261925104,61.723,35.885,97.608,0
258,11306281827496,11306281888079,11306281924016,60.583,35.937,96.520,0
259,11306301827496,11306301888138,11306301924023,60.642,35.885,96.527,0
260,11306321827496,11306321904550,11306321940436,77.054,35.886,112.940,0
261,11306341827496,11306341888359,11306341924244,60.863,35.885,96.748,0
262,11306361827496,11306361888157,11306361924042,60.661,35.885,96.546,0
263,11306381827496,11306381888059,11306381923945,60.563,35.886,96.449,0
264,11306401827496,11306401888274,11306401924159,60.778,35.885,96.663,0
265,11306421827496,11306421889374,11306421925312,61.878,35.938,97.816,0
266,11306441827496,11306441888339,11306441924224,60.843,35.885,96.728,0
267,11306461827496,11306461888189,11306461924075,60.693,35.886,96.579,0
268,11306481827496,11306490013365,11306490049250,8185.869,35.885,8221.754,0
269,11306501827496,11306501888098,11306501923983,60.602,35.885,96.487,0
270,11306521827496,11306521888157,11306521924042,60.661,35.885,96.546,0
271,11306541827496,11306541888163,11306541924048,60.667,35.885,96.552,0
272,11306561827496,11306561888326,11306561924211,60.830,35.885,96.715,0
273,11306581827496,11306581889218,11306581925155,61.722,35.937,97.659,0
274,11306601827496,11306601888026,11306601923912,60.530,35.886,96.416,0
275,11306621827496,11306621888033,11306621923970,60.537,35.937,96.474,0
276,11306641827496,11306641928143,11306641971737,100.647,43.594,144.241,0
277,11306661827496,11306661978462,11306662104555,150.966,126.093,277.059,0
278,11306681827496,11306681893625,11306681929875,66.129,36.250,102.379,0
279,11306701827496,11306701890090,11306701926131,62.594,36.041,98.635,0
280,11306721827496,11306721889576,11306721925565,62.080,35.989,98.069,0
281,11306741827496,11306741889582,11306741925467,62.086,35.885,97.971,0
282,11306761827496,11306761889641,11306761925630,62.145,35.989,98.134,0
