cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
924,11404187589375,11404187597934,11404187633871,8.559,35.937,44.496,0
925,11404207589375,11404207597731,11404207633616,8.356,35.885,44.241,0
926,11404227589375,11404227597944,11404227633777,8.569,35.833,44.402,0
927,11404247589375,11404247598210,11404247634095,8.835,35.885,44.720,0
928,11404267589375,11404267597955,11404267633840,8.580,35.885,44.465,0
929,11404287589375,11404287603429,11404287639314,14.054,35.885,49.939,0
930,11404307589375,11404307629111,11404307665309,39.736,36.198,75.934,0
931,11404327589375,11404327614637,11404327651200,25.262,36.563,61.825,0
932,11404347589375,11404347599018,11404347635007,9.643,35.989,45.632,0
933,11404367589375,11404367598815,11404367634752,9.440,35.937,45.377,0
934,11404387589375,11404387598403,11404387634288,9.028,35.885,44.913,0
935,11404407589375,11404407598148,11404407634033,8.773,35.885,44.658,0
936,11404427589375,11404427598205,11404427634091,8.830,35.886,44.716,0
937,11404447589375,11404447598315,11404447634200,8.940,35.885,44.825,0
938,11404467589375,11404467598060,11404467633945,8.685,35.885,44.570,0
939,11404487589375,11404487598273,11404487634158,8.898,35.885,44.783,0
940,11404507589375,11404507598226,11404507634164,8.851,35.938,44.789,0
941,11404527589375,11404527597919,11404527633804,8.544,35.885,44.429,0
942,11404547589375,11404547598029,11404547633914,8.654,35.885,44.539,0
943,11404567589375,11404567598190,11404567634232,8.815,36.042,44.857,0
944,11404587589375,11404587597831,11404587633716,8.456,35.885,44.341,0
945,11404607589375,11404607598253,11404607634190,8.878,35.937,44.815,0
946,11404627589375,11404627597998,11404627633935,8.623,35.937,44.560,0
947,11404647589375,11404647597847,11404647633732,8.472,35.885,44.357,0
948,11404667589375,11404667598164,11404667634050,8.789,35.886,44.675,0
949,11404687589375,11404687597805,11404687633690,8.430,35.885,44.315,0
950,11404707589375,11404707597862,11404707633748,8.487,35.886,44.373,0
951,11404727589375,11404727598649,11404727634534,9.274,35.885,45.159,0
952,11404747589375,11404747598394,11404747634279,9.019,35.885,44.904,0
953,11404767589375,11404767599232,11404767635170,9.857,35.938,45.795,0
954,11404787589375,11404787597779,11404787633665,8.404,35.886,44.290,0
955,11404807589375,11404807597733,11404807633618,8.358,35.885,44.243,0
956,11404827589375,11404827597842,11404827633727,8.467,35.885,44.352,0
957,11404847589375,11404847597899,11404847633785,8.524,35.886,44.410,0
958,11404867589375,11404867597800,11404867633738,8.425,35.938,44.363,0
959,11404887589375,11404887598066,11404887633951,8.691,35.885,44.576,0
960,11404907589375,11404907597811,11404907633696,8.436,35.885,44.321,0
961,11404927589375,11404927597764,11404927633649,8.389,35.885,44.274,0
962,11404947589375,11404947606936,11404947643030,17.561,36.094,53.655,0
963,11404967589375,11404967598973,11404967634858,9.598,35.885,45.483,0
964,11404987589375,11404987597988,11404987633873,8.613,35.885,44.498,0
965,11405007589375,11405007599035,11405007634920,9.660,35.885,45.545,0
966,11405027589375,11405027597947,11405027633832,8.572,35.885,44.457,0
967,11405047589375,11405047597952,11405047633837,8.577,35.885,44.462,0
968,11405067589375,11405067597957,11405067633842,8.582,35.885,44.467,0
969,11405087589375,11405087598171,11405087634056,8.796,35.885,44.681,0
970,11405107589375,11405107597916,11405107633801,8.541,35.885,44.426,0
971,11405127589375,11405127598077,11405127633962,8.702,35.885,44.587,0
972,11405147589375,11405147597822,11405147633707,8.447,35.885,44.332,0
973,11405167589375,11405167597775,11405167633660,8.400,35.885,44.285,0
974,11405187589375,11405187597937,11405187633822,8.562,35.885,44.447,0
975,11405207589375,11405207598046,11405207633931,8.671,35.885,44.556,0
976,11405227589375,11405227597687,11405227633572,8.312,35.885,44.197,0
977,11405247589375,11405247597692,11405247633577,8.317,35.885,44.202,0
978,11405267589375,11405267597958,11405267633843,8.583,35.885,44.468,0
979,11405287589375,11405287597807,11405287633692,8.432,35.885,44.317,0
980,11405307589375,11405307597812,11405307633697,8.437,35.885,44.322,0
981,11405327589375,11405327636150,11405327673025,46.775,36.875,83.650,0
982,11405347589375,11405347635114,11405347671572,45.739,36.458,82.197,0
983,11405367589375,11405367607463,11405367644130,18.088,36.667,54.755,0
984,11405387589375,11405387598145,11405387634031,8.770,35.886,44.656,0
985,11405407589375,11405407598255,11405407634140,8.880,35.885,44.765,0
986,11405427589375,11405427598416,11405427634302,9.041,35.886,44.927,0
987,11405447589375,11405447598265,11405447634151,8.890,35.886,44.776,0
988,11405467589375,11405467598271,11405467634156,8.896,35.885,44.781,0
989,11405487589375,11405487598120,11405487634005,8.745,35.885,44.630,0
990,11405507589375,11405507598125,11405507634010,8.750,35.885,44.635,0
991,11405527589375,11405527598130,11405527634015,8.755,35.885,44.640,0
992,11405547589375,11405547598135,11405547634021,8.760,35.886,44.646,0
993,11405567589375,11405567598349,11405567634234,8.974,35.885,44.859,0
994,11405587589375,11405587597833,11405587633719,8.458,35.886,44.344,0
995,11405607589375,11405607598255,11405607634193,8.880,35.938,44.818,0
996,11405627589375,11405627597948,11405627633833,8.573,35.885,44.458,0
997,11405647589375,11405647598058,11405647633943,8.683,35.885,44.568,0
998,11405667589375,11405667598584,11405667634469,9.209,35.885,45.094,0
999,11405687589375,11405687598328,11405687634214,8.953,35.886,44.839,0
1000,11405707589375,11405707603334,11405707639271,13.959,35.937,49.896,0
