cycle,scheduled_ns,start_ns,finish_ns,jitter_us,execution_us,response_us,deadline_miss
534,10496420387628,10496420409578,10496420493380,21.950,83.802,105.752,0
535,10496440387628,10496440409351,10496440493101,21.723,83.750,105.473,0
536,10496460387628,10496460409228,10496460492977,21.600,83.749,105.349,0
537,10496480387628,10496480406917,10496480490719,19.289,83.802,103.091,0
538,10496500387628,10496500406950,10496500490700,19.322,83.750,103.072,0
539,10496520387628,10496520409900,10496520493702,22.272,83.802,106.074,0
540,10496540387628,10496540409047,10496540492797,21.419,83.750,105.169,0
541,10496560387628,10496560409445,10496560493195,21.817,83.750,105.567,0
542,10496580387628,10496580409061,10496580492811,21.433,83.750,105.183,0
543,10496600387628,10496600407740,10496600491542,20.112,83.802,103.914,0
544,10496620387628,10496620410325,10496620494075,22.697,83.750,106.447,0
545,10496640387628,10496640406713,10496640490514,19.085,83.801,102.886,0
546,10496660387628,10496660409454,10496660493256,21.826,83.802,105.628,0
547,10496680387628,10496680409748,10496680493497,22.120,83.749,105.869,0
548,10496700387628,10496700409312,10496700493062,21.684,83.750,105.434,0
549,10496720387628,10496720407001,10496720490803,19.373,83.802,103.175,0
550,10496740387628,10496740409170,10496740492919,21.542,83.749,105.291,0
551,10496760387628,10496760410505,10496760494254,22.877,83.749,106.626,0
552,10496780387628,10496780408975,10496780492725,21.347,83.750,105.097,0
553,10496800387628,10496800408175,10496800491977,20.547,83.802,104.349,0
554,10496820387628,10496820410291,10496820494093,22.663,83.802,106.465,0
555,10496840387628,10496840409491,10496840493293,21.863,83.802,105.665,0
556,10496860387628,10496860408535,10496860492284,20.907,83.749,104.656,0
557,10496880387628,10496880405547,10496880489296,17.919,83.749,101.668,0
558,10496900387628,10496900405476,10496900489225,17.848,83.749,101.597,0
559,10496920387628,10496920411238,10496920494987,23.610,83.749,107.359,0
560,10496940387628,10496940405229,10496940489031,17.601,83.802,101.403,0
561,10496960387628,10496960442293,10496960526876,54.665,84.583,139.248,0
562,10496980387628,10496980434410,10496980519045,46.782,84.635,131.417,0
563,10497000387628,10497000423401,10497000508088,35.773,84.687,120.460,0
564,10497020387628,10497020402236,10497020465257,14.608,63.021,77.629,0
565,10497040387628,10497040403102,10497040466227,15.474,63.125,78.599,0
566,10497060387628,10497060402719,10497060465531,15.091,62.812,77.903,0
567,10497080387628,10497080401189,10497080464001,13.561,62.812,76.373,0
568,10497100387628,10497100400805,10497100463670,13.177,62.865,76.042,0
569,10497120387628,10497120405422,10497120489276,17.794,83.854,101.648,0
570,10497140387628,10497140409621,10497140493423,21.993,83.802,105.795,0
571,10497160387628,10497160406686,10497160490435,19.058,83.749,102.807,0
572,10497180387628,10497180409323,10497180493073,21.695,83.750,105.445,0
573,10497200387628,10497200409616,10497200493418,21.988,83.802,105.790,0
574,10497220387628,10497220407045,10497220490847,19.417,83.802,103.219,0
575,10497240387628,10497240410307,10497240494057,22.679,83.750,106.429,0
576,10497260387628,10497260411121,10497260494923,23.493,83.802,107.295,0
577,10497280387628,10497280409957,10497280493758,22.329,83.801,106.130,0
578,10497300387628,10497300409417,10497300493218,21.789,83.801,105.590,0
579,10497320387628,10497320420179,10497320503928,32.551,83.749,116.300,0
580,10497340387628,10497340409795,10497340493649,22.167,83.854,106.021,0
581,10497360387628,10497360407276,10497360491078,19.648,83.802,103.450,0
582,10497380387628,10497380407205,10497380491059,19.577,83.854,103.431,0
583,10497400387628,10497400409582,10497400493331,21.954,83.749,105.703,0
584,10497420387628,10497420419302,10497420503000,31.674,83.698,115.372,0
585,10497440387628,10497440409648,10497440493449,22.020,83.801,105.821,0
586,10497460387628,10497460408951,10497460492701,21.323,83.750,105.073,0
587,10497480387628,10497480409141,10497480492890,21.513,83.749,105.262,0
588,10497500387628,10497500406674,10497500490423,19.046,83.749,102.795,0
589,10497520387628,10497520419884,10497520503633,32.256,83.749,116.005,0
590,10497540387628,10497540409604,10497540493406,21.976,83.802,105.778,0
591,10497560387628,10497560409637,10497560493439,22.009,83.802,105.811,0
592,10497580387628,10497580409253,10497580493055,21.625,83.802,105.427,0
593,10497600387628,10497600408505,10497600492307,20.877,83.802,104.679,0
594,10497620387628,10497620419840,10497620503538,32.212,83.698,115.910,0
595,10497640387628,10497640410759,10497640494508,23.131,83.749,106.880,0
596,10497660387628,10497660402042,10497660485843,14.414,83.801,98.215,0
597,10497680387628,10497680406866,10497680490668,19.238,83.802,103.040,0
598,10497700387628,10497700409139,10497700492941,21.511,83.802,105.313,0
599,10497720387628,10497720418911,10497720502713,31.283,83.802,115.085,0
600,10497740387628,10497740409726,10497740493527,22.098,83.801,105.899,0
601,10497760387628,10497760411321,10497760495123,23.693,83.802,107.495,0
602,10497780387628,10497780405937,10497780489739,18.309,83.802,102.111,0
603,10497800387628,10497800405866,10497800489616,18.238,83.750,101.988,0
604,10497820387628,10497820406264,10497820490014,18.636,83.750,102.386,0
605,10497840387628,10497840407078,10497840490828,19.450,83.750,103.200,0
606,10497860387628,10497860405653,10497860489350,18.025,83.697,101.722,0
607,10497880387628,10497880410009,10497880493706,22.381,83.697,106.078,0
608,10497900387628,10497900410302,10497900494104,22.674,83.802,106.476,0
609,10497920387628,10497920409137,10497920492887,21.509,83.750,105.259,0
610,10497940387628,10497940409847,10497940493649,22.219,83.802,106.021,0
611,10497960387628,10497960419046,10497960503317,31.418,84.271,115.689,0
612,10497980387628,10497980404079,10497980487881,16.451,83.802,100.253,0
613,10498000387628,10498000425779,10498000509893,38.151,84.114,122.265,0
614,10498020387628,10498020428937,10498020513364,41.309,84.427,125.736,0
615,10498040387628,10498040421522,10498040494490,33.894,72.968,106.862,0
616,10498060387628,10498060414576,10498060487232,26.948,72.656,99.604,0
617,10498080387628,10498080402682,10498080474504,15.054,71.822,86.876,0
618,10498100387628,10498100406360,10498100478131,18.732,71.771,90.503,0
619,10498120387628,10498120402904,10498120474726,15.276,71.822,87.098,0
620,10498140387628,10498140402832,10498140474603,15.204,71.771,86.975,0
621,10498160387628,10498160404897,10498160476667,17.269,71.770,89.039,0
622,10498180387628,10498180403888,10498180475711,16.260,71.823,88.083,0
623,10498200387628,10498200402827,10498200474650,15.199,71.823,87.022,0
624,10498220387628,10498220403068,10498220474787,15.440,71.719,87.159,0
625,10498240387628,10498240403310,10498240487163,15.682,83.853,99.535,0
626,10498260387628,10498260411780,10498260495478,24.152,83.698,107.850,0
627,10498280387628,10498280410459,10498280494260,22.831,83.801,106.632,0
628,10498300387628,10498300409762,10498300493512,22.134,83.750,105.884,0
629,10498320387628,10498320409379,10498320493181,21.751,83.802,105.553,0
630,10498340387628,10498340407432,10498340491234,19.804,83.802,103.606,0
631,10498360387628,10498360409340,10498360493142,21.712,83.802,105.514,0
632,10498380387628,10498380409582,10498380493331,21.954,83.749,105.703,0
633,10498400387628,10498400407063,10498400490812,19.435,83.749,103.184,0
634,10498420387628,10498420409752,10498420493501,22.124,83.749,105.873,0
635,10498440387628,10498440407180,10498440490982,19.552,83.802,103.354,0
636,10498460387628,10498460409453,10498460493203,21.825,83.750,105.575,0
637,10498480387628,10498480409330,10498480493079,21.702,83.749,105.451,0
638,10498500387628,10498500406758,10498500490508,19.130,83.750,102.880,0
639,10498520387628,10498520409968,10498520493718,22.340,83.750,106.090,0
640,10498540387628,10498540406564,10498540490366,18.936,83.802,102.738,0
641,10498560387628,10498560409878,10498560493680,22.250,83.802,106.052,0
642,10498580387628,10498580409442,10498580493192,21.814,83.750,105.564,0
643,10498600387628,10498600408381,10498600492131,20.753,83.750,104.503,0
644,10498620387628,10498620409248,10498620492997,21.620,83.749,105.369,0
645,10498640387628,10498640406833,10498640490582,19.205,83.749,102.954,0
646,10498660387628,10498660407230,10498660491032,19.602,83.802,103.404,0
647,10498680387628,10498680402315,10498680486117,14.687,83.802,98.489,0
648,10498700387628,10498700409483,10498700493233,21.855,83.750,105.605,0
649,10498720387628,10498720407016,10498720490766,19.388,83.750,103.138,0
650,10498740387628,10498740419133,10498740502882,31.505,83.749,115.254,0
651,10498760387628,10498760411197,10498760495051,23.569,83.854,107.423,0
652,10498780387628,10498780410344,10498780494146,22.716,83.802,106.518,0
653,10498800387628,10498800409231,10498800492981,21.603,83.750,105.353,0
654,10498820387628,10498820408796,10498820492545,21.168,83.749,104.917,0
655,10498840387628,10498840418672,10498840502474,31.044,83.802,114.846,0
656,10498860387628,10498860411570,10498860495372,23.942,83.802,107.744,0
657,10498880387628,10498880407957,10498880491811,20.329,83.854,104.183,0
658,10498900387628,10498900409969,10498900493718,22.341,83.749,106.090,0
659,10498920387628,10498920410314,10498920494064,22.686,83.750,106.436,0
660,10498940387628,10498940418993,10498940502795,31.365,83.802,115.167,0
661,10498960387628,10498960417255,10498960501369,29.627,84.114,113.741,0
662,10498980387628,10498980404371,10498980488173,16.743,83.802,100.545,0
663,10499000387628,10499000408102,10499000491904,20.474,83.802,104.276,0
664,10499020387628,10499020409958,10499020493759,22.330,83.801,106.131,0
665,10499040387628,10499040422907,10499040506709,35.279,83.802,119.081,0
666,10499060387628,10499060435596,10499060520023,47.968,84.427,132.395,0
667,10499080387628,10499080426098,10499080510577,38.470,84.479,122.949,0
668,10499100387628,10499100422224,10499100506599,34.596,84.375,118.971,0
669,10499120387628,10499120404028,10499120487986,16.400,83.958,100.358,0
670,10499140387628,10499140402603,10499140486352,14.975,83.749,98.724,0
671,10499160387628,10499160404094,10499160466958,16.466,62.864,79.330,0
672,10499180387628,10499180401470,10499180464335,13.842,62.865,76.707,0
673,10499200387628,10499200401243,10499200464055,13.615,62.812,76.427,0
674,10499220387628,10499220400859,10499220463671,13.231,62.812,76.043,0
675,10499240387628,10499240404538,10499240467402,16.910,62.864,79.774,0
676,10499260387628,10499260407644,10499260491445,20.016,83.801,103.817,0
677,10499280387628,10499280411739,10499280495853,24.111,84.114,108.225,0
678,10499300387628,10499300410001,10499300493803,22.373,83.802,106.175,0
679,10499320387628,10499320410294,10499320494044,22.666,83.750,106.416,0
680,10499340387628,10499340409181,10499340492931,21.553,83.750,105.303,0
681,10499360387628,10499360407079,10499360490880,19.451,83.801,103.252,0
682,10499380387628,10499380409455,10499380493257,21.827,83.802,105.629,0
683,10499400387628,10499400411051,10499400494800,23.423,83.749,107.172,0
684,10499420387628,10499420409313,10499420493062,21.685,83.749,105.434,0
685,10499440387628,10499440407314,10499440491168,19.686,83.854,103.540,0
686,10499460387628,10499460407035,10499460490836,19.407,83.801,103.208,0
687,10499480387628,10499480409567,10499480493317,21.939,83.750,105.689,0
688,10499500387628,10499500406684,10499500490485,19.056,83.801,102.857,0
689,10499520387628,10499520409321,10499520493070,21.693,83.749,105.442,0
690,10499540387628,10499540410083,10499540493885,22.455,83.802,106.257,0
691,10499560387628,10499560406678,10499560490480,19.050,83.802,102.852,0
692,10499580387628,10499580409523,10499580493273,21.895,83.750,105.645,0
693,10499600387628,10499600408983,10499600492681,21.355,83.698,105.053,0
694,10499620387628,10499620409120,10499620492922,21.492,83.802,105.294,0
695,10499640387628,10499640409726,10499640493476,22.098,83.750,105.848,0
696,10499660387628,10499660419863,10499660503613,32.235,83.750,115.985,0
697,10499680387628,10499680407604,10499680491458,19.976,83.854,103.830,0
698,10499700387628,10499700402481,10499700486283,14.853,83.802,98.655,0
699,10499720387628,10499720409962,10499720493764,22.334,83.802,106.136,0
700,10499740387628,10499740409265,10499740493015,21.637,83.750,105.387,0
701,10499760387628,10499760410965,10499760494923,23.337,83.958,107.295,0
702,10499780387628,10499780406362,10499780490164,18.734,83.802,102.536,0
703,10499800387628,10499800406708,10499800490510,19.080,83.802,102.882,0
704,10499820387628,10499820406584,10499820490334,18.956,83.750,102.706,0
705,10499840387628,10499840406253,10499840490054,18.625,83.801,102.426,0
706,10499860387628,10499860412275,10499860496025,24.647,83.750,108.397,0
707,10499880387628,10499880410277,10499880494078,22.649,83.801,106.450,0
708,10499900387628,10499900409059,10499900492809,21.431,83.750,105.181,0
709,10499920387628,10499920408207,10499920492009,20.579,83.802,104.381,0
710,10499940387628,10499940406313,10499940490166,18.685,83.853,102.538,0
711,10499960387628,10499960418324,10499960502439,30.696,84.115,114.811,0
712,10499980387628,10499980404555,10499980488357,16.927,83.802,100.729,0
713,10500000387628,10500000417557,10500000501411,29.929,83.854,113.783,0
714,10500020387628,10500020430194,10500020514412,42.566,84.218,126.784,0
715,10500040387628,10500040407310,10500040491112,19.682,83.802,103.484,0
716,10500060387628,10500060406249,10500060490051,18.621,83.802,102.423,0
717,10500080387628,10500080407740,10500080491542,20.112,83.802,103.914,0
718,10500100387628,10500100444179,10500100528554,56.551,84.375,140.926,0
719,10500120387628,10500120432233,10500120524107,44.605,91.874,136.479,0
720,10500140387628,10500140425911,10500140510390,38.283,84.479,122.762,0
721,10500160387628,10500160419434,10500160503913,31.806,84.479,116.285,0
722,10500180387628,10500180408894,10500180492904,21.266,84.010,105.276,0
723,10500200387628,10500200401062,10500200472832,13.434,71.770,85.204,0
724,10500220387628,10500220403282,10500220475105,15.654,71.823,87.477,0
725,10500240387628,10500240403679,10500240475554,16.051,71.875,87.926,0
726,10500260387628,10500260403243,10500260475118,15.615,71.875,87.490,0
727,10500280387628,10500280403068,10500280474891,15.440,71.823,87.263,0
